title,description,publishedDate,publishedText,videoId,videoUrl,channelName,channelId,channelUrl,thumbnails,views,viewsText,duration,durationText,verified,creatorOnRise,isShort
"Sonic the Hedgehog 3 | Official Trailer (2024 Movie) Ben Schwartz, Jim Carrey, Keanu Reeves","New adventure. New rival. 💙💛❤️🖤 Watch the trailer for #SonicMovie3 - only in theatres December 20. 

Connect with #SonicMovie online:
Instagram: https://www.instagram.com/sonicmovie/...",2024-09-09T10:28:36.485Z,2 weeks ago,qSu6i2iFMO0,https://youtube.com/watch?v=qSu6i2iFMO0,Paramount Pictures,UCF9imwPMSGz4Vq1NiTWCC7g,https://youtube.com/@paramountpictures,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/qSu6i2iFMO0/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/qSu6i2iFMO0/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/qSu6i2iFMO0/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/qSu6i2iFMO0/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/qSu6i2iFMO0/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/qSu6i2iFMO0/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/qSu6i2iFMO0/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/qSu6i2iFMO0/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/qSu6i2iFMO0/3.jpg', 'width': 120, 'height': 90}]",11070918,"11,070,918 views",177,2:57,True,False,False
Devara Part -1 Trailer (Telugu) | NTR | Saif Ali Khan | Janhvi | Koratala Siva | Anirudh | Sep 27,"Here’s Devara Part - 1 Telugu Trailer ft. NTR, Saif Ali Khan, Janhvi Kapoor. Written & Directed by Koratala Siva. The Film’s music is composed by Anirudh Ravichander. Grand Release on September...",2024-09-10T19:16:36.485Z,8 hours ago,5cx7rvMvAWo,https://youtube.com/watch?v=5cx7rvMvAWo,NTR Arts,UCSbEeTlKPcfwAlqwJ08rZaw,https://youtube.com/@NTRARTSOFFICIAL,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/5cx7rvMvAWo/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/5cx7rvMvAWo/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/5cx7rvMvAWo/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/5cx7rvMvAWo/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/5cx7rvMvAWo/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/5cx7rvMvAWo/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/5cx7rvMvAWo/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/5cx7rvMvAWo/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/5cx7rvMvAWo/3.jpg', 'width': 120, 'height': 90}]",7880774,"7,880,774 views",160,2:40,True,False,False
Mr. McMahon | Official Trailer | Netflix,"Mr. McMahon chronicles the rise and fall of Vince McMahon, controversial businessman and co-founder of WWE. From his transformation of the WWE from a small, regional business into a global...",2024-09-10T08:04:36.485Z,5 days ago,fwKm7WM_P8E,https://youtube.com/watch?v=fwKm7WM_P8E,Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,https://youtube.com/@Netflix,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/fwKm7WM_P8E/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/fwKm7WM_P8E/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/fwKm7WM_P8E/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/fwKm7WM_P8E/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/fwKm7WM_P8E/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/fwKm7WM_P8E/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/fwKm7WM_P8E/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/fwKm7WM_P8E/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/fwKm7WM_P8E/3.jpg', 'width': 120, 'height': 90}]",2722920,"2,722,920 views",137,2:17,True,False,False
“Dragon Ball DAIMA”  The main Trailer / October 2024,"The all-new anime series “Dragon Ball DAIMA” will be released in October 2024.

#dragonball #DAIMA #dragonball_DAIMA 

Original work, Story & Character Design by Akira Toriyama

OP Theme:...",2024-09-10T05:40:36.485Z,6 days ago,ezbYAglQoxI,https://youtube.com/watch?v=ezbYAglQoxI,東映アニメーション公式YouTubeチャンネル,UCLhgIX2L5ZCaWdlaxR_oTAg,https://youtube.com/@ToeiAnimationjp,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/ezbYAglQoxI/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/ezbYAglQoxI/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/ezbYAglQoxI/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/ezbYAglQoxI/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/ezbYAglQoxI/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/ezbYAglQoxI/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/ezbYAglQoxI/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/ezbYAglQoxI/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/ezbYAglQoxI/3.jpg', 'width': 120, 'height': 90}]",2249103,"2,249,103 views",109,1:49,True,False,False
NIGHTBITCH | Official Trailer | Searchlight Pictures,"Motherhood is a different beast. Amy Adams stars in NIGHTBITCH. Written and directed by Marielle Heller, based on the best-selling novel by Rachel Yoder. In select theaters this December. #Nightbit...",2024-09-10T03:16:36.485Z,7 days ago,918prRymA-U,https://youtube.com/watch?v=918prRymA-U,SearchlightPictures,UCor9rW6PgxSQ9vUPWQdnaYQ,https://youtube.com/@searchlightpictures,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/918prRymA-U/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/918prRymA-U/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/918prRymA-U/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/918prRymA-U/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/918prRymA-U/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/918prRymA-U/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/918prRymA-U/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/918prRymA-U/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/918prRymA-U/3.jpg', 'width': 120, 'height': 90}]",2269349,"2,269,349 views",125,2:05,True,False,False
Wolf Man | Official Teaser,"From the Director of The Invisible Man, #WolfManMovie is in theaters January.

---
What if someone you loved became something else? 

From Blumhouse and visionary writer-director Leigh Whannell,...",2024-09-10T10:28:36.485Z,4 days ago,ZZ2xPwXJpLM,https://youtube.com/watch?v=ZZ2xPwXJpLM,Universal Pictures,UCq0OueAsdxH6b8nyAspwViw,https://youtube.com/@UniversalPictures,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/ZZ2xPwXJpLM/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/ZZ2xPwXJpLM/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/ZZ2xPwXJpLM/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/ZZ2xPwXJpLM/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/ZZ2xPwXJpLM/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/ZZ2xPwXJpLM/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/ZZ2xPwXJpLM/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/ZZ2xPwXJpLM/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/ZZ2xPwXJpLM/3.jpg', 'width': 120, 'height': 90}]",924542,"924,542 views",71,1:11,True,False,False
Disney’s Snow White | Teaser Trailer | In Theaters March 21,"Disney invites you to return to the story that started it all 🍎 Experience #SnowWhite, only in theaters March 21, 2025.


“Disney’s Snow White” is a live-action musical reimagining...",2024-09-10T20:03:36.485Z,1 month ago,TbiPcMCz0Ek,https://youtube.com/watch?v=TbiPcMCz0Ek,Walt Disney Studios,UCuaFvcY4MhZY3U43mMt1dYQ,https://youtube.com/@DisneyMovieTrailers,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/TbiPcMCz0Ek/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/TbiPcMCz0Ek/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/TbiPcMCz0Ek/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/TbiPcMCz0Ek/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/TbiPcMCz0Ek/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/TbiPcMCz0Ek/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/TbiPcMCz0Ek/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/TbiPcMCz0Ek/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/TbiPcMCz0Ek/3.jpg', 'width': 120, 'height': 90}]",9358972,"9,358,972 views",78,1:18,True,False,False
TERRIFIER 3 Official Trailer (2024) Red band,First movie trailer for Terrifier 3.,2024-09-09T12:52:36.485Z,13 days ago,zaPcin5knJk,https://youtube.com/watch?v=zaPcin5knJk,Movie Trailers Source,UCpJN7kiUkDrH11p0GQhLyFw,https://youtube.com/@MovieTrailersSourceHD,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/zaPcin5knJk/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/zaPcin5knJk/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/zaPcin5knJk/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/zaPcin5knJk/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/zaPcin5knJk/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/zaPcin5knJk/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/zaPcin5knJk/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/zaPcin5knJk/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/zaPcin5knJk/3.jpg', 'width': 120, 'height': 90}]",1345717,"1,345,717 views",153,2:33,True,False,False
VENOM: THE LAST DANCE - Trailer Countdown,"Since you asked nicely. 

The final #Venom: The Last Dance trailer drops this Thursday.

Visit our site: https://venom.movie/

Follow Us On Social:
https://www.facebook.com/VenomMovie
https://x.com...",2024-09-10T17:40:36.485Z,1 day ago,8dyO_MGWWME,https://youtube.com/watch?v=8dyO_MGWWME,Sony Pictures Entertainment,UCz97F7dMxBNOfGYu3rx8aCw,https://youtube.com/@sonypictures,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/8dyO_MGWWME/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/8dyO_MGWWME/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/8dyO_MGWWME/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/8dyO_MGWWME/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/8dyO_MGWWME/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/8dyO_MGWWME/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/8dyO_MGWWME/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/8dyO_MGWWME/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/8dyO_MGWWME/3.jpg', 'width': 120, 'height': 90}]",1786381,"1,786,381 views",31,0:31,True,False,False
OFFICIAL TRAILER: Uzumaki | adult swim,"Enter the spiral Sept 28th @ 12:30 - next day @StreamOnMax 

""UZUMAKI"" by Junji ITO published by Shogakukan Inc. (c) Junji ITO, Shogakukan / Production I.G., LLC

Music Composed by Colin Stetson...",2024-09-10T08:04:36.485Z,5 days ago,2ivmweJQaco,https://youtube.com/watch?v=2ivmweJQaco,Adult Swim,UCgPClNr5VSYC3syrDUIlzLw,https://youtube.com/@adultswim,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/2ivmweJQaco/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/2ivmweJQaco/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/2ivmweJQaco/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/2ivmweJQaco/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/2ivmweJQaco/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/2ivmweJQaco/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/2ivmweJQaco/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/2ivmweJQaco/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/2ivmweJQaco/3.jpg', 'width': 120, 'height': 90}]",1263090,"1,263,090 views",105,1:45,True,False,False
