title,description,videoId,thumbnails,channelName,channelId,channelUrl,verified,publishedText,publishedDate,viewsText,views,videoUrl,duration,durationText,isShort
he really didn't stop there,"Subscribe and look at my other links if you liked the video!

If you want to get notified and meet more pickle friends!
Discord: https://discord.gg/picklefriends

Where I post the most!:
Twitch:...",49zRuylB3FE,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/49zRuylB3FE/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/49zRuylB3FE/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/49zRuylB3FE/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/49zRuylB3FE/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/49zRuylB3FE/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/49zRuylB3FE/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/49zRuylB3FE/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/49zRuylB3FE/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/49zRuylB3FE/3.jpg', 'width': 120, 'height': 90}]",CheapPickle,UCI6iuVp86M118Pa2_0NcjOw,https://www.youtube.com/@CheapPickle,True,20 hours ago,2025-02-12T00:10:19.423Z,"874,762 views",874762,https://www.youtube.com/watch?v=49zRuylB3FE,99,1:39,False
Poppy Playtime: Chapter 4 - Part 2,"Poppy Playtime continues and POPPY CAME BACK!! But is she actually trying to help us?
LISTEN TO DISTRACTIBLE ►► https://open.spotify.com/show/2X40qLyoj1wQ2qE5FVpA7x
MY COMFY CLOTHES ►...",DZPyv8HMBbg,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/DZPyv8HMBbg/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/DZPyv8HMBbg/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/DZPyv8HMBbg/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/DZPyv8HMBbg/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/DZPyv8HMBbg/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/DZPyv8HMBbg/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/DZPyv8HMBbg/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/DZPyv8HMBbg/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/DZPyv8HMBbg/3.jpg', 'width': 120, 'height': 90}]",Markiplier,UC7_YxT-KID8kRbqZo7MyscQ,https://www.youtube.com/@markiplier,True,23 hours ago,2025-02-11T21:10:19.423Z,"992,419 views",992419,https://www.youtube.com/watch?v=DZPyv8HMBbg,5904,1:38:24,False
Marvel's Bruce Wayne...,,Qh_aWT-oLvw,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/Qh_aWT-oLvw/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/Qh_aWT-oLvw/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/Qh_aWT-oLvw/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/Qh_aWT-oLvw/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/Qh_aWT-oLvw/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/Qh_aWT-oLvw/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/Qh_aWT-oLvw/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/Qh_aWT-oLvw/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/Qh_aWT-oLvw/3.jpg', 'width': 120, 'height': 90}]",Your Guy Max,UCseQbDp1M2mxzGRd50Jd_5w,https://www.youtube.com/@YourGuyMax,True,18 hours ago,2025-02-12T02:10:19.423Z,"327,625 views",327625,https://www.youtube.com/watch?v=Qh_aWT-oLvw,61,1:01,False
This Game is... Weird,"My GamerSupps Pixel Cup & MORE is available for pre-order now!
https://gamersupps.com/s7 USE CODE S7 FOR 10% OFF YOUR PURCHASE

Zort is like if you took... if you... combined with... nah I...",DPhdlAZTM68,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/DPhdlAZTM68/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/DPhdlAZTM68/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/DPhdlAZTM68/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/DPhdlAZTM68/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/DPhdlAZTM68/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/DPhdlAZTM68/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/DPhdlAZTM68/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/DPhdlAZTM68/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/DPhdlAZTM68/3.jpg', 'width': 120, 'height': 90}]",SMii7Yplus,UC-gW4TeZAlKm7UATp24JsWQ,https://www.youtube.com/@SMii7Yplus,True,22 hours ago,2025-02-11T22:10:19.423Z,"958,642 views",958642,https://www.youtube.com/watch?v=DPhdlAZTM68,2212,36:52,False
Insane Mountain Coaster!!! 😲😳,,mTi6vv2xCBE,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/mTi6vv2xCBE/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/mTi6vv2xCBE/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/mTi6vv2xCBE/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/mTi6vv2xCBE/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/mTi6vv2xCBE/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/mTi6vv2xCBE/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/mTi6vv2xCBE/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/mTi6vv2xCBE/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/mTi6vv2xCBE/3.jpg', 'width': 120, 'height': 90}]",Big Send Little Send,UC8Y4aIh0KtdUxGOHaGTv-sg,https://www.youtube.com/@BigSendLittleSend,False,2 days ago,2025-02-10T20:10:19.423Z,"480,092 views",480092,https://www.youtube.com/watch?v=mTi6vv2xCBE,118,1:58,False
Where Am I…,"Join this channel to get access to uploads with no blurs or mutes:
https://www.youtube.com/channel/UC63anZxfVGHUEmfBAf5w7pw/join

________________________________________________________________...",8G99aMFTbZQ,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/8G99aMFTbZQ/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/8G99aMFTbZQ/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/8G99aMFTbZQ/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/8G99aMFTbZQ/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/8G99aMFTbZQ/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/8G99aMFTbZQ/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/8G99aMFTbZQ/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/8G99aMFTbZQ/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/8G99aMFTbZQ/3.jpg', 'width': 120, 'height': 90}]",CaseOh,UC63anZxfVGHUEmfBAf5w7pw,https://www.youtube.com/@caseoh_,True,21 hours ago,2025-02-11T23:10:19.423Z,"551,330 views",551330,https://www.youtube.com/watch?v=8G99aMFTbZQ,4183,1:09:43,False
Blocks are Pets in Minecraft,"All blocks turn into PETS in this modded Minecraft!

Friends in the Video
⭑ @sigils 
⭑ @BiffleWiffle 
⭑ @Zud 

• Video Editor ► Russell
https://www.youtube.com/russelledits

• Discord:...",3V8y-DvYD0I,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/3V8y-DvYD0I/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/3V8y-DvYD0I/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/3V8y-DvYD0I/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/3V8y-DvYD0I/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/3V8y-DvYD0I/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/3V8y-DvYD0I/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/3V8y-DvYD0I/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/3V8y-DvYD0I/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/3V8y-DvYD0I/3.jpg', 'width': 120, 'height': 90}]",SSundee,UCke6I9N4KfC968-yRcd5YRg,https://www.youtube.com/@SSundee,True,22 hours ago,2025-02-11T22:10:19.423Z,"653,295 views",653295,https://www.youtube.com/watch?v=3V8y-DvYD0I,1300,21:40,False
HOW TO FINISH YOUR OG SEASON 2 BATTLE PASS IN FORTNITE! (XP MAP),"HOW TO FINISH YOUR OG SEASON 2 BATTLE PASS IN FORTNITE! (XP MAP)

First map 1533-8407-8448
Second map 4279-4533-4105


#fortnite  #chapter6 #battleroyale #howtolevelupfast #xpglitch

 My discord...",7u6k5xPgZBk,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/7u6k5xPgZBk/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/7u6k5xPgZBk/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/7u6k5xPgZBk/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/7u6k5xPgZBk/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/7u6k5xPgZBk/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/7u6k5xPgZBk/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/7u6k5xPgZBk/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/7u6k5xPgZBk/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/7u6k5xPgZBk/3.jpg', 'width': 120, 'height': 90}]",Rajib,UC-NHNPxSatoFzyrrvZIBuJg,https://www.youtube.com/@RajibFN,False,8 hours ago,2025-02-12T12:10:19.423Z,"14,769 views",14769,https://www.youtube.com/watch?v=7u6k5xPgZBk,94,1:34,False
I Played Elden Ring: Nightreign for 6 Hours,"►Become a patron for early access, exclusive merch, and more http://www.patreon.com/vaatividya

TIMESTAMPS ▼▼▼
00:00 What is this?
02:39 The Nightfarers
10:37 How to get stronger
15:42...",7xjW5oGlcUM,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/7xjW5oGlcUM/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/7xjW5oGlcUM/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/7xjW5oGlcUM/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/7xjW5oGlcUM/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/7xjW5oGlcUM/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/7xjW5oGlcUM/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/7xjW5oGlcUM/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/7xjW5oGlcUM/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/7xjW5oGlcUM/3.jpg', 'width': 120, 'height': 90}]",VaatiVidya,UCe0DNp0mKMqrYVaTundyr9w,https://www.youtube.com/@VaatiVidya,True,6 hours ago,2025-02-12T14:10:19.423Z,"388,427 views",388427,https://www.youtube.com/watch?v=7xjW5oGlcUM,1328,22:08,False
I Was Right,"Asmongold Reacts to: Hardcore WoW Meltdown / tyler1 spills the truth after quitting OnlyFangs
by @TYLER1LOL https://www.youtube.com/watch?v=8VEAC1bxQP8
► Asmongold's Twitch: https://www.twitch.tv...",vQdUInXIMAo,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/vQdUInXIMAo/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/vQdUInXIMAo/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/vQdUInXIMAo/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/vQdUInXIMAo/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/vQdUInXIMAo/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/vQdUInXIMAo/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/vQdUInXIMAo/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/vQdUInXIMAo/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/vQdUInXIMAo/3.jpg', 'width': 120, 'height': 90}]",Asmongold TV  ,UCQeRaTukNYft1_6AZPACnog,https://www.youtube.com/@AsmonTV,True,21 hours ago,2025-02-11T23:10:19.423Z,"1,059,802 views",1059802,https://www.youtube.com/watch?v=vQdUInXIMAo,4257,1:10:57,False
