title,description,videoId,thumbnails,channelName,channelId,channelUrl,verified,publishedText,publishedDate,viewsText,views,videoUrl,duration,durationText,isShort
GROUP COLOR MATCH IS TOO HARD #gaming #⁠youtube #funny #minecraft #memes #tiktok #shorts #ytshorts,"Hey thanks for watching, if you enjoyed the video here are my other socials!

►Tik Tok:   / tinymacdude
►Twitch:   / tinymacdude
►Twitter:   / tinymacdude",JNYI-6M9x3o,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/JNYI-6M9x3o/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/JNYI-6M9x3o/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/JNYI-6M9x3o/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/JNYI-6M9x3o/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/JNYI-6M9x3o/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/JNYI-6M9x3o/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/JNYI-6M9x3o/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/JNYI-6M9x3o/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/JNYI-6M9x3o/3.jpg', 'width': 120, 'height': 90}]",tinymacdude,UC7WemAhaeST5vzIXylQUkdw,https://www.youtube.com/@tinymacdude,True,1 day ago,2025-01-17T20:09:12.888Z,"6,984,210 views",6984210,https://www.youtube.com/watch?v=JNYI-6M9x3o,72,1:12,False
Switch 2 has Entered the Chat…👀,#nintendoswitch2 #nintendo #nintendoswitch,2swBVgUTXOk,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/2swBVgUTXOk/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/2swBVgUTXOk/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/2swBVgUTXOk/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/2swBVgUTXOk/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/2swBVgUTXOk/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/2swBVgUTXOk/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/2swBVgUTXOk/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/2swBVgUTXOk/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/2swBVgUTXOk/3.jpg', 'width': 120, 'height': 90}]",Garett,UCCQi3X-PJGmd6DrPN9Rb6iw,https://www.youtube.com/@Garett_The_Gamer,False,4 hours ago,2025-01-18T16:09:12.889Z,"175,101 views",175101,https://www.youtube.com/watch?v=2swBVgUTXOk,64,1:04,False
Nintendo Switch 2 – First-look trailer,"Introducing Nintendo Switch 2, the successor to Nintendo Switch, releasing in 2025.
 
Learn more: https://ninten.do/6003ohKAB",itpcsQQvgAQ,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/itpcsQQvgAQ/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/itpcsQQvgAQ/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/itpcsQQvgAQ/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/itpcsQQvgAQ/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/itpcsQQvgAQ/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/itpcsQQvgAQ/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/itpcsQQvgAQ/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/itpcsQQvgAQ/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/itpcsQQvgAQ/3.jpg', 'width': 120, 'height': 90}]",Nintendo of America,UCGIY_O-8vW4rfX98KlMkvRg,https://www.youtube.com/@NintendoAmerica,True,2 days ago,2025-01-16T20:09:12.889Z,"17,966,641 views",17966641,https://www.youtube.com/watch?v=itpcsQQvgAQ,142,2:22,False
Steam Games with 0 Players (Straftat 1v1) 😁,"Watch me LIVE at https://www.twitch.tv/bundun
Follow me on Twitter at https://twitter.com/BundunLive
Business Email: bundunbusiness@gmail.com

#gaming #story #gamingstory #straftat #steam #steamgam...",zeETL8xQlpg,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/zeETL8xQlpg/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/zeETL8xQlpg/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/zeETL8xQlpg/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/zeETL8xQlpg/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/zeETL8xQlpg/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/zeETL8xQlpg/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/zeETL8xQlpg/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/zeETL8xQlpg/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/zeETL8xQlpg/3.jpg', 'width': 120, 'height': 90}]",Bundun,UCtxbV-l2t708Y4tkGSn2IZg,https://www.youtube.com/@Bundun,True,1 day ago,2025-01-17T20:09:12.889Z,"1,447,823 views",1447823,https://www.youtube.com/watch?v=zeETL8xQlpg,66,1:06,False
COLOR MATCH 1v1 #shorts #minecraft #minecraftshorts,"Subscribe and look at my other links if you liked the video!

If you want to get notified and meet more pickle friends!
Discord: https://discord.gg/picklefriends

Where I post the most!:
Twitch:...",O5S_Fz-1HFI,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/O5S_Fz-1HFI/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/O5S_Fz-1HFI/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/O5S_Fz-1HFI/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/O5S_Fz-1HFI/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/O5S_Fz-1HFI/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/O5S_Fz-1HFI/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/O5S_Fz-1HFI/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/O5S_Fz-1HFI/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/O5S_Fz-1HFI/3.jpg', 'width': 120, 'height': 90}]",CheapPickle,UCI6iuVp86M118Pa2_0NcjOw,https://www.youtube.com/@CheapPickle,True,21 hours ago,2025-01-17T23:09:12.889Z,"748,720 views",748720,https://www.youtube.com/watch?v=O5S_Fz-1HFI,62,1:02,False
I UNDERSTAND IT NOW... | Balatro - Part 2,"I should never have played Balatro. After this recording I have sunk countless hours into this game and it' ruining my life...
LISTEN TO DISTRACTIBLE ►► https://open.spotify.com/show/2X40qLyoj1...",HVakebkdCQ8,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/HVakebkdCQ8/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/HVakebkdCQ8/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/HVakebkdCQ8/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/HVakebkdCQ8/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/HVakebkdCQ8/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/HVakebkdCQ8/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/HVakebkdCQ8/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/HVakebkdCQ8/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/HVakebkdCQ8/3.jpg', 'width': 120, 'height': 90}]",Markiplier,UC7_YxT-KID8kRbqZo7MyscQ,https://www.youtube.com/@markiplier,True,19 hours ago,2025-01-18T01:09:12.889Z,"810,150 views",810150,https://www.youtube.com/watch?v=HVakebkdCQ8,4122,1:08:42,False
I Became The New *GODZILLA BOSS* in Fortnite!,"Fortnite Godzilla Boss Chapter 6 Season 1 gameplay with Typical Gamer!
❤️ SUBSCRIBE & CLICK THE BELL! 🔔

MY GAMES in FORTNITE!
⚡️PLAY THE PIT OF LEGENDS ► 5629-1247-4118 (Or Search...",zyAI86AFM_U,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/zyAI86AFM_U/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/zyAI86AFM_U/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/zyAI86AFM_U/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/zyAI86AFM_U/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/zyAI86AFM_U/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/zyAI86AFM_U/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/zyAI86AFM_U/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/zyAI86AFM_U/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/zyAI86AFM_U/3.jpg', 'width': 120, 'height': 90}]",TG Plays,UCqVCSWnuOSPm26orvNDTuWQ,https://www.youtube.com/@TGplays,True,1 day ago,2025-01-17T20:09:12.889Z,"1,151,219 views",1151219,https://www.youtube.com/watch?v=zyAI86AFM_U,863,14:23,False
Using Roblox Admin to RUIN a celebrity’s game,"Today I play Roblox Hell’s Kitchen with admin abilities! Go play their game it’s awesome 
PLAY HERE https://www.roblox.com/games/18130218021/Hells-Kitchen-NEW-RECIPES",fyoKE_z4j8o,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/fyoKE_z4j8o/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/fyoKE_z4j8o/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/fyoKE_z4j8o/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/fyoKE_z4j8o/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/fyoKE_z4j8o/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/fyoKE_z4j8o/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/fyoKE_z4j8o/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/fyoKE_z4j8o/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/fyoKE_z4j8o/3.jpg', 'width': 120, 'height': 90}]",Flamingo,UCm-X6o81nRsXQTmqpyArkBQ,https://www.youtube.com/@flamingo,True,16 hours ago,2025-01-18T04:09:12.889Z,"702,284 views",702284,https://www.youtube.com/watch?v=fyoKE_z4j8o,726,12:06,False
I Hate Nintendo and I’m Buying a Switch 2 IMMEDIATELY,"https://dbrand.com/switch2
Sign up to get notified when dbrand’s Switch 2 Killswitch case drops.

Nintendo finally ANNOUNCED the Switch 2, and even though it might SEEMthey were light on...",t7IS-yKkRQw,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/t7IS-yKkRQw/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/t7IS-yKkRQw/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/t7IS-yKkRQw/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/t7IS-yKkRQw/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/t7IS-yKkRQw/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/t7IS-yKkRQw/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/t7IS-yKkRQw/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/t7IS-yKkRQw/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/t7IS-yKkRQw/3.jpg', 'width': 120, 'height': 90}]",Linus Tech Tips,UCXuqSBlHAE6Xw-yeJA0Tunw,https://www.youtube.com/@LinusTechTips,True,11 hours ago,2025-01-18T09:09:12.889Z,"1,558,019 views",1558019,https://www.youtube.com/watch?v=t7IS-yKkRQw,725,12:05,False
I Can Finally Talk About This,"Our new soap is here https://usecheeky.com/#starter-pack-offer
Get Goof Juice https://gamersupps.gg/?ref=moist
This is the greatest mooist esports update of All Time
Get a Starforge PC https://star...",jAoIOIjMZM0,"[{'quality': 'maxres', 'url': 'https://i.ytimg.com/vi/jAoIOIjMZM0/maxres.jpg', 'width': 1280, 'height': 720}, {'quality': 'maxresdefault', 'url': 'https://i.ytimg.com/vi/jAoIOIjMZM0/maxresdefault.jpg', 'width': 1280, 'height': 720}, {'quality': 'sddefault', 'url': 'https://i.ytimg.com/vi/jAoIOIjMZM0/sddefault.jpg', 'width': 640, 'height': 480}, {'quality': 'high', 'url': 'https://i.ytimg.com/vi/jAoIOIjMZM0/hqdefault.jpg', 'width': 480, 'height': 360}, {'quality': 'medium', 'url': 'https://i.ytimg.com/vi/jAoIOIjMZM0/mqdefault.jpg', 'width': 320, 'height': 180}, {'quality': 'default', 'url': 'https://i.ytimg.com/vi/jAoIOIjMZM0/default.jpg', 'width': 120, 'height': 90}, {'quality': 'start', 'url': 'https://i.ytimg.com/vi/jAoIOIjMZM0/1.jpg', 'width': 120, 'height': 90}, {'quality': 'middle', 'url': 'https://i.ytimg.com/vi/jAoIOIjMZM0/2.jpg', 'width': 120, 'height': 90}, {'quality': 'end', 'url': 'https://i.ytimg.com/vi/jAoIOIjMZM0/3.jpg', 'width': 120, 'height': 90}]",penguinz0,UCq6VFHwMzcMXbuKyG7SQYIg,https://www.youtube.com/@penguinz0,True,1 day ago,2025-01-17T20:09:12.889Z,"2,981,929 views",2981929,https://www.youtube.com/watch?v=jAoIOIjMZM0,536,8:56,False
